variant,seed,split,case,max_speed_pred,max_speed_true,mean_speed_pred,mean_speed_true,magnitude_ratio,dP_pred_mmHg,dP_gt_mmHg,dP_abs_err_mmHg,dP_signed_err_mmHg
subend_withleak,1337,test,sUbend_021__f18,0.4740738570690155,0.43479782342910767,0.18086355924606323,0.10288877040147781,1.0903317163139195,0.8989840878251734,0.756196589034758,0.1427874987904154,0.1427874987904154
subend_withleak,1337,test,sUbend_021__f19,0.5143445134162903,0.40467509627342224,0.187272846698761,0.09455490112304688,1.271006093907911,1.0582011139257617,0.6550477341756142,0.4031533797501474,0.4031533797501474
subend_withleak,1337,test,sUbend_021__f20,0.5855703949928284,0.38497668504714966,0.20127086341381073,0.09208906441926956,1.5210541774006683,1.3715707499682281,0.592828192119569,0.7787425578486591,0.7787425578486591
subend_withleak,1337,test,sUbend_021__f21,1.3395767211914062,0.35445716977119446,0.22254222631454468,0.09224628657102585,3.7792343770507335,7.177863167831674,0.5025595408088215,6.675303627022853,6.675303627022853
subend_withleak,1337,test,sUbend_021__f22,1.9180880784988403,0.3197004497051239,0.24340078234672546,0.08841510862112045,5.999641477727014,14.716247507517494,0.40883351016663383,14.30741399735086,14.30741399735086
subend_withleak,1337,test,sUbend_021__f23,1.9468356370925903,0.30677521228790283,0.26551008224487305,0.08725284785032272,6.346130844709583,15.160675991414848,0.3764441234971514,14.784231867917697,14.784231867917697
subend_withleak,1337,test,sUbend_021__f24,2.1200363636016846,0.2920149862766266,0.2673521935939789,0.08156520873308182,7.260025900154893,17.978216731973816,0.34109100884055366,17.637125723133263,17.637125723133263
subend_withleak,1337,test,sUbend_022__f00,0.547631025314331,0.13690918684005737,0.16622480750083923,0.03389902412891388,3.999958205537331,1.199598959547302,0.07497650176482296,1.124622457782479,1.124622457782479
subend_withleak,1337,test,sUbend_022__f01,0.6246896982192993,0.11378740519285202,0.1707487851381302,0.03092322312295437,5.4899722615218005,1.560948876245277,0.05179029432208915,1.5091585819231879,1.5091585819231879
subend_withleak,1337,test,sUbend_022__f02,0.6680054664611816,0.10572563111782074,0.1727733165025711,0.02841157652437687,6.318292540781863,1.7849252128880835,0.04471163630104602,1.7402135765870375,1.7402135765870375
subend_withleak,1337,test,sUbend_022__f03,0.6512725949287415,0.1010335236787796,0.1755727380514145,0.02708689123392105,6.446103938721978,1.6966239716208662,0.040831091627802074,1.6557928799930641,1.6557928799930641
subend_withleak,1337,test,sUbend_022__f04,1.5466662645339966,0.14884856343269348,0.27550452947616577,0.05713614076375961,10.390871291367013,9.568706135390187,0.0886235793439063,9.48008255604628,9.48008255604628
subend_withleak,1337,test,sUbend_022__f05,1.5493181943893433,0.4543622136116028,0.27876752614974976,0.16181135177612305,3.4098746506102047,9.60154746986342,0.825780084632143,8.775767385231276,8.775767385231276
subend_withleak,1337,test,sUbend_022__f06,2.0621519088745117,0.77876877784729,0.2936750054359436,0.2856981158256531,2.6479642835384474,17.00988198109917,2.425923237399047,14.583958743700123,14.583958743700123
subend_withleak,1337,test,sUbend_022__f07,2.310173511505127,1.1009187698364258,0.3221948444843292,0.42569229006767273,2.0984050547601907,21.347606613039716,4.848088551112596,16.49951806192712,16.49951806192712
subend_withleak,1337,test,sUbend_022__f08,2.242464542388916,1.4119216203689575,0.33933061361312866,0.5578948855400085,1.588235855332341,20.114588895486122,7.97409064826121,12.140498247224912,12.140498247224912
subend_withleak,1337,test,sUbend_022__f09,2.2917611598968506,1.4451364278793335,0.34701070189476013,0.5705522894859314,1.5858441567761856,21.008676856047032,8.35367718073536,12.654999675311672,12.654999675311672
subend_withleak,1337,test,sUbend_022__f10,2.133883237838745,1.3665584325790405,0.32539597153663635,0.5101863145828247,1.5615016430812763,18.213830690916666,7.469927798611536,10.74390289230513,10.74390289230513
subend_withleak,1337,test,sUbend_022__f11,2.119746208190918,1.1047513484954834,0.33522483706474304,0.4291037619113922,1.9187541260553476,17.973295948559098,4.881902168010356,13.091393780548742,13.091393780548742
subend_withleak,1337,test,sUbend_022__f12,2.0876784324645996,0.9273004531860352,0.28818050026893616,0.332093745470047,2.251350600866976,17.43360494951139,3.4395445219161047,13.994060427595286,13.994060427595286
subend_withleak,1337,test,sUbend_022__f13,2.0132710933685303,0.7089967131614685,0.265886515378952,0.2463744580745697,2.8396056793990008,16.21304198157327,2.0107053570950626,14.202336624478207,14.202336624478207
subend_withleak,1337,test,sUbend_022__f14,1.8025926351547241,0.5593370199203491,0.2200101912021637,0.17329387366771698,3.2227307883383394,12.99736083325621,1.2514316074135081,11.745929225842701,11.745929225842701
subend_withleak,1337,test,sUbend_022__f15,1.616708755493164,0.4369078278541565,0.19580955803394318,0.12533226609230042,3.700342846759054,10.454988800353021,0.763553800160949,9.691435000192072,9.691435000192072
subend_withleak,1337,test,sUbend_022__f16,0.8614102602005005,0.38657209277153015,0.1767343431711197,0.09958802908658981,2.228330177754468,2.968110545514776,0.5977519316390421,2.3703586138757338,2.3703586138757338
subend_withleak,1337,test,sUbend_022__f17,1.1374471187591553,0.3058919310569763,0.18105749785900116,0.08324942737817764,3.718460682597381,5.1751437918940155,0.3742794939430638,4.800864297950952,4.800864297950952
subend_withleak,1337,test,sUbend_022__f18,0.8437649607658386,0.27003416419029236,0.18230867385864258,0.07218877226114273,3.1246600343919435,2.8477572360647088,0.2916737993197991,2.5560834367449097,2.5560834367449097
subend_withleak,1337,test,sUbend_022__f19,1.0395619869232178,0.231423482298851,0.19607296586036682,0.06663597375154495,4.492033291508288,4.322756498622994,0.21422731263730643,4.108529185985687,4.108529185985687
subend_withleak,1337,test,sUbend_022__f20,0.9878949522972107,0.2122746706008911,0.20023445785045624,0.061474140733480453,4.65385224483332,3.9037457470972328,0.1802421431148673,3.7235036039823655,3.7235036039823655
subend_withleak,1337,test,sUbend_022__f21,0.8892672061920166,0.18821696937084198,0.19964765012264252,0.05540510267019272,4.72469198268676,3.1631846560342183,0.14170251023657787,3.0214821457976404,3.0214821457976404
subend_withleak,1337,test,sUbend_022__f22,0.664512038230896,0.17297504842281342,0.19254052639007568,0.049495112150907516,3.8416641260685696,1.7663049958151191,0.11968146950749858,1.6466235263076205,1.6466235263076205
subend_withleak,1337,test,sUbend_022__f23,0.5657128095626831,0.16348809003829956,0.1798793375492096,0.043103307485580444,3.4602692430387822,1.2801239316132182,0.10691342233748458,1.1732105092757337,1.1732105092757337
subend_withleak,1337,test,sUbend_022__f24,0.5788345336914062,0.14399580657482147,0.17778754234313965,0.0383966825902462,4.019801322413086,1.3401976695749909,0.0829391692445336,1.2572585003304573,1.2572585003304573
subend_withleak,1337,val,sUbend_016__f00,1.1587414741516113,0.13983136415481567,0.20672965049743652,0.03605708107352257,8.286706499328,5.370727215676197,0.07821124160558668,5.292515974070611,5.292515974070611
subend_withleak,1337,val,sUbend_016__f01,1.1559823751449585,0.14758743345737457,0.24110661447048187,0.043770596385002136,7.8325257649989775,5.345181006583118,0.08712820205813987,5.258052804524978,5.258052804524978
subend_withleak,1337,val,sUbend_016__f02,0.9922317862510681,0.15146535634994507,0.25212082266807556,0.047494448721408844,6.550882724354597,3.9380956705879413,0.09176701669686338,3.846328653891078,3.846328653891078
subend_withleak,1337,val,sUbend_016__f03,1.2627276182174683,0.1668083667755127,0.2598098814487457,0.05330801382660866,7.569929750087544,6.377924151236641,0.11130012490525587,6.266624026331385,6.266624026331385
subend_withleak,1337,val,sUbend_016__f04,1.169952630996704,0.12245456129312515,0.20008227229118347,0.03341587260365486,9.55417763652049,5.47515663510444,0.05998047832596698,5.4151761567784735,5.4151761567784735
subend_withleak,1337,val,sUbend_016__f05,0.8229668736457825,0.08487140387296677,0.15925230085849762,0.02085074782371521,9.696633213203084,2.709097900473253,0.028812620781472953,2.6802852796917804,2.6802852796917804
subend_withleak,1337,val,sUbend_016__f06,1.3478472232818604,0.3139774799346924,0.2662350535392761,0.10799472779035568,4.292814961003617,7.2667685492344845,0.39432743162456063,6.872441117609924,6.872441117609924
subend_withleak,1337,val,sUbend_016__f07,1.679631233215332,1.0604346990585327,0.26016443967819214,0.3413296937942505,1.5839082167968757,11.284644318369828,4.498087003869443,6.786557314500385,6.786557314500385
subend_withleak,1337,val,sUbend_016__f08,2.2427821159362793,1.4609826803207397,0.2925035059452057,0.503126323223114,1.5351188937050955,20.120286478254457,8.537881568788691,11.582404909465765,11.582404909465765
subend_withleak,1337,val,sUbend_016__f09,2.115973711013794,1.6208704710006714,0.26675495505332947,0.5166246294975281,1.305455154419256,17.909378982805947,10.508884335047753,7.400494647758194,7.400494647758194
subend_withleak,1337,val,sUbend_016__f10,2.0858209133148193,1.424275517463684,0.27370503544807434,0.4651392996311188,1.4644785280232855,17.40259552968587,8.11424299858578,9.288352531100088,9.288352531100088
subend_withleak,1337,val,sUbend_016__f11,1.917397141456604,1.2560820579528809,0.2630956470966339,0.3843291401863098,1.5264903509421284,14.705647192263825,6.310968545244577,8.394678647019248,8.394678647019248
subend_withleak,1337,val,sUbend_016__f12,1.484365701675415,0.9907641410827637,0.22781012952327728,0.28022316098213196,1.4982028922173298,8.813366145241389,3.9264543330218658,4.886911812219523,4.886911812219523
subend_withleak,1337,val,sUbend_016__f13,1.0370827913284302,0.7234793305397034,0.1900150179862976,0.17705382406711578,1.433465681120128,4.302162864278273,2.0936893668727095,2.2084734974055635,2.2084734974055635
subend_withleak,1337,val,sUbend_016__f14,0.9650697112083435,0.5014791488647461,0.17301031947135925,0.11734998971223831,1.9244463371868576,3.725438189967022,1.0059253469844407,2.7195128429825814,2.7195128429825814
subend_withleak,1337,val,sUbend_016__f15,0.999134361743927,0.3876854181289673,0.18245305120944977,0.0973774716258049,2.5771780805321787,3.9930778912697775,0.6011999337193288,3.3918779575504487,3.3918779575504487
subend_withleak,1337,val,sUbend_016__f16,1.2623984813690186,0.32781922817230225,0.19383087754249573,0.08784550428390503,3.850898217311097,6.374599703051217,0.42986178543793585,5.944737917613281,5.944737917613281
subend_withleak,1337,val,sUbend_016__f17,0.9849015474319458,0.28463879227638245,0.18303564190864563,0.07274795323610306,3.4601803203114097,3.8801242325353655,0.3240769682742304,3.556047264261135,3.556047264261135
subend_withleak,1337,val,sUbend_016__f18,1.0682189464569092,0.2330220639705658,0.17524555325508118,0.0582464225590229,4.584196570294911,4.564366870278036,0.21719712918840983,4.347169741089626,4.347169741089626
subend_withleak,1337,val,sUbend_016__f19,0.9609593152999878,0.20139645040035248,0.1675817221403122,0.04838113859295845,4.771480894473133,3.6937712226472854,0.16224212093544654,3.531529101711839,3.531529101711839
subend_withleak,1337,val,sUbend_016__f20,0.8969935774803162,0.1802574098110199,0.16807961463928223,0.04254575073719025,4.976181441976313,3.218389912163744,0.1299709351671119,3.088418976996632,3.088418976996632
subend_withleak,1337,val,sUbend_016__f21,0.882031261920929,0.16701100766658783,0.17120897769927979,0.03896208852529526,5.2812762119355074,3.1119165880233055,0.11157070672723624,3.0003458812960693,3.0003458812960693
subend_withleak,1337,val,sUbend_016__f22,0.9883944988250732,0.14924661815166473,0.17661429941654205,0.036142054945230484,6.622558762575542,3.907694741230671,0.08909821211883528,3.8185965291118356,3.8185965291118356
subend_withleak,1337,val,sUbend_016__f23,1.1032251119613647,0.14450791478157043,0.18908041715621948,0.03611912578344345,7.634357700261153,4.868422590648663,0.08353014973807049,4.784892440910593,4.784892440910593
subend_withleak,1337,val,sUbend_016__f24,1.130659580230713,0.13714781403541565,0.19383755326271057,0.034975238144397736,8.244094797885316,5.1135643454699675,0.07523809157877182,5.038326253891196,5.038326253891196
subend_withleak,1337,val,sUbend_019__f00,0.7031840682029724,0.14872324466705322,0.19786527752876282,0.04501776397228241,4.728138293225049,1.9778713350979302,0.0884744140171847,1.8893969210807455,1.8893969210807455
subend_withleak,1337,val,sUbend_019__f01,0.725435733795166,0.14188675582408905,0.21143703162670135,0.045995235443115234,5.112779762859333,2.105028015467724,0.08052740591313867,2.024500609554585,2.024500609554585
subend_withleak,1337,val,sUbend_019__f02,0.6727374792098999,0.15169338881969452,0.23102466762065887,0.05100074037909508,4.434850354681757,1.810302863734762,0.09204353684641209,1.71825932688835,1.71825932688835
subend_withleak,1337,val,sUbend_019__f03,1.4682854413986206,0.17309197783470154,0.2680702805519104,0.06317298859357834,8.482689144616488,8.623448549692569,0.11984333116291523,8.503605218529653,8.503605218529653
subend_withleak,1337,val,sUbend_019__f04,1.4693585634231567,0.26184219121932983,0.2707158625125885,0.08817920088768005,5.611618802075947,8.636058351619852,0.27424533241016036,8.361813019209691,8.361813019209691
subend_withleak,1337,val,sUbend_019__f05,1.4796397686004639,0.4903830289840698,0.27830421924591064,0.16033218801021576,3.017314387216549,8.757335379296137,0.9619020604623643,7.795433318833773,7.795433318833773
subend_withleak,1337,val,sUbend_019__f06,2.0654947757720947,0.9081997871398926,0.2936888039112091,0.2998613715171814,2.274273573964118,17.065074674967263,3.2993074134437848,13.765767261523479,13.765767261523479
subend_withleak,1337,val,sUbend_019__f07,2.276949167251587,1.304381012916565,0.32646602392196655,0.44863244891166687,1.745616614090681,20.73799004099078,6.805639307428976,13.932350733561805,13.932350733561805
subend_withleak,1337,val,sUbend_019__f08,2.197391986846924,1.6370285749435425,0.3154718279838562,0.5304021239280701,1.3423052110881493,19.314126175436286,10.719450220726742,8.594675954709544,8.594675954709544
subend_withleak,1337,val,sUbend_019__f09,2.1517086029052734,1.6188859939575195,0.33823272585868835,0.5444782972335815,1.329129173355326,18.519399647266255,10.483167445727304,8.036232201538951,8.036232201538951
subend_withleak,1337,val,sUbend_019__f10,2.0810420513153076,1.610708236694336,0.3076867163181305,0.5116552114486694,1.2920043518162172,17.322944077370494,10.377524095019908,6.945419982350586,6.945419982350586
subend_withleak,1337,val,sUbend_019__f11,2.1035704612731934,1.3670549392700195,0.3100115954875946,0.43741145730018616,1.5387607336369806,17.700034742164462,7.475356827930227,10.224677914234235,10.224677914234235
subend_withleak,1337,val,sUbend_019__f12,2.235825300216675,1.0797072649002075,0.3177153766155243,0.3585837483406067,2.070769895600658,19.995659092355936,4.663071111513148,15.332587980842789,15.332587980842789
subend_withleak,1337,val,sUbend_019__f13,1.8186330795288086,0.8902775049209595,0.25390735268592834,0.2651892900466919,2.042771011820938,13.229705111825751,3.170376143073156,10.059328968752595,10.059328968752595
subend_withleak,1337,val,sUbend_019__f14,1.6619508266448975,0.6385231018066406,0.21030615270137787,0.17810563743114471,2.602804537443618,11.048322200742632,1.6308470061630942,9.417475194579538,9.417475194579538
subend_withleak,1337,val,sUbend_019__f15,1.4420102834701538,0.46108174324035645,0.18864256143569946,0.12794095277786255,3.1274504024733223,8.317574630534693,0.850385495798264,7.467189134736429,7.467189134736429
subend_withleak,1337,val,sUbend_019__f16,0.6298588514328003,0.3921951949596405,0.17837092280387878,0.10447657853364944,1.6059830908882424,1.5868886909129856,0.6152682837977217,0.9716204071152639,0.9716204071152639
subend_withleak,1337,val,sUbend_019__f17,0.9457147121429443,0.33920252323150635,0.18220381438732147,0.08883146196603775,2.7880532937471467,3.5775052670544483,0.4602334070664824,3.117271859987966,3.117271859987966
subend_withleak,1337,val,sUbend_019__f18,0.8423780202865601,0.28168585896492004,0.19257916510105133,0.07995810359716415,2.9904874294434007,2.8384029162476168,0.3173876925632193,2.5210152236843975,2.5210152236843975
subend_withleak,1337,val,sUbend_019__f19,0.755526065826416,0.2600327134132385,0.19591481983661652,0.0731925219297409,2.9055039110627203,2.2832785445725676,0.27046804818020576,2.012810496392362,2.012810496392362
subend_withleak,1337,val,sUbend_019__f20,0.7975279688835144,0.22523963451385498,0.19612273573875427,0.06513869017362595,3.540797651376302,2.5442034446058557,0.2029315718237399,2.341271872782116,2.341271872782116
subend_withleak,1337,val,sUbend_019__f21,0.7074334025382996,0.19946731626987457,0.18860720098018646,0.05795609951019287,3.5466131282438216,2.001848076107663,0.15914884103962468,1.8426992350680385,1.8426992350680385
subend_withleak,1337,val,sUbend_019__f22,0.7740890979766846,0.17648626863956451,0.1890263706445694,0.05229571461677551,4.386115157534415,2.3968557264254287,0.12458961207326613,2.2722661143521625,2.2722661143521625
subend_withleak,1337,val,sUbend_019__f23,0.6862615346908569,0.17449679970741272,0.1846737265586853,0.04869947209954262,3.932802984590807,1.883819575985001,0.12179653243251565,1.7620230435524853,1.7620230435524853
subend_withleak,1337,val,sUbend_019__f24,0.7180147767066956,0.15677359700202942,0.1914268583059311,0.0465613417327404,4.579947072958981,2.0621808782766635,0.09831184286781891,1.9638690354088446,1.9638690354088446
subend_withleak,1337,val,sUbend_023__f00,0.6679586172103882,0.11081650853157043,0.17317132651805878,0.03198875114321709,6.027609298122706,1.7846748572224556,0.04912119425251049,1.735553662969945,1.735553662969945
subend_withleak,1337,val,sUbend_023__f01,0.6336972713470459,0.10386040061712265,0.16538000106811523,0.028834430500864983,6.101432957909977,1.606288926850766,0.043147931265396844,1.5631409955853692,1.5631409955853692
subend_withleak,1337,val,sUbend_023__f02,0.6525623798370361,0.10179544240236282,0.16277465224266052,0.026870548725128174,6.4105264875973385,1.7033506383143049,0.04144924837557107,1.6619013899387338,1.6619013899387338
subend_withleak,1337,val,sUbend_023__f03,0.6612088680267334,0.09641176462173462,0.1617281287908554,0.02536691352725029,6.85817618442048,1.7487886686287766,0.037180913429907037,1.7116077551988695,1.7116077551988695
subend_withleak,1337,val,sUbend_023__f04,1.2396150827407837,0.10224653780460358,0.23219168186187744,0.035566747188568115,12.123785404936918,6.14658221343376,0.041817417972112914,6.104764795461647,6.104764795461647
subend_withleak,1337,val,sUbend_023__f05,1.4973514080047607,0.26425179839134216,0.24271106719970703,0.07765001058578491,5.666381145256264,8.968244956215358,0.2793160518122342,8.688928904403124,8.688928904403124
subend_withleak,1337,val,sUbend_023__f06,1.4783002138137817,0.37265029549598694,0.24543720483779907,0.10674731433391571,3.9669905852246976,8.741486088647491,0.5554729709329855,8.186013117714506,8.186013117714506
subend_withleak,1337,val,sUbend_023__f07,1.5291944742202759,0.8645905256271362,0.2519589364528656,0.25214359164237976,1.7686921483566627,9.353742959943304,2.990067108016831,6.363675851926473,6.363675851926473
subend_withleak,1337,val,sUbend_023__f08,2.174511671066284,1.563048243522644,0.28681644797325134,0.4973137378692627,1.3911993312283082,18.914004030413935,9.772479246316891,9.141524784097044,9.141524784097044
subend_withleak,1337,val,sUbend_023__f09,1.980344295501709,1.822366714477539,0.2689861059188843,0.5369448661804199,1.0866881400813233,15.68705411490464,13.284081768142642,2.402972346761999,2.402972346761999
subend_withleak,1337,val,sUbend_023__f10,1.8236535787582397,1.5853747129440308,0.2786586582660675,0.4729996919631958,1.1502981370074503,13.302849501270941,10.053651921769472,3.2491975795014696,3.2491975795014696
subend_withleak,1337,val,sUbend_023__f11,1.8522142171859741,1.3955347537994385,0.2680107057094574,0.41334015130996704,1.3272433467838725,13.722790025383404,7.7900689962482375,5.932721029135166,5.932721029135166
subend_withleak,1337,val,sUbend_023__f12,1.6616265773773193,1.1601338386535645,0.25523313879966736,0.3330318033695221,1.4322714518057507,11.044011530586658,5.383642094356219,5.6603694362304395,5.6603694362304395
